id;street_name;street_name_ua;number
46300;Романтиков;Романтиків;3а
46301;Романтиков;Романтиків;4
46302;Романтиков;Романтиків;4а
46303;Романтиков;Романтиків;5
46304;Романтиков;Романтиків;6
46305;Романтиков;Романтиків;7
46306;Романтиков;Романтиків;8
46307;Романтиков;Романтиків;9
46308;Романтиков;Романтиків;9а
46309;Романтиков;Романтиків;11
46310;Романтиков;Романтиків;11а
46311;Романтиков;Романтиків;13
46312;Романтиков;Романтиків;15
46313;Романтиков;Романтиків;17
46314;Романтиков;Романтиків;19
46315;Романтиков;Романтиків;21
46316;Романтиков;Романтиків;23
46317;Романтиков;Романтиків;25
46318;Романтический переулок;Романтичний провулок;2
46319;Романтический переулок;Романтичний провулок;6
46320;Романтический переулок;Романтичний провулок;7
46321;Романтический переулок;Романтичний провулок;8
46322;Романтический переулок;Романтичний провулок;9
46323;Романтический переулок;Романтичний провулок;11
46324;Романтический переулок;Романтичний провулок;12
46325;Романтический переулок;Романтичний провулок;13
46326;Романтический переулок;Романтичний провулок;16
46327;Романтический переулок;Романтичний провулок;17
46328;Романтический переулок;Романтичний провулок;18
46329;Романтический переулок;Романтичний провулок;19
46330;Романтический переулок;Романтичний провулок;21
46331;Романтический переулок;Романтичний провулок;22
46332;Романтический переулок;Романтичний провулок;23
46333;Романтический переулок;Романтичний провулок;24
46334;Романтический переулок;Романтичний провулок;24а
46335;Романтический переулок;Романтичний провулок;26
46336;Романтический переулок;Романтичний провулок;28
46337;Романтический переулок;Романтичний провулок;32
46338;Романтический переулок;Романтичний провулок;34
46339;Романтический переулок;Романтичний провулок;36
46340;Романтический переулок;Романтичний провулок;38
46341;Романтический переулок;Романтичний провулок;40
46342;Романтический переулок;Романтичний провулок;42
46343;Романтический переулок;Романтичний провулок;44
46344;Романтический переулок;Романтичний провулок;48
46345;Ромашковая;Ромашкова;1
46346;Ромашковая;Ромашкова;1а
46347;Ромашковая;Ромашкова;2
46348;Ромашковая;Ромашкова;3
46349;Ромашковая;Ромашкова;4
46350;Ромашковая;Ромашкова;5
46351;Ромашковая;Ромашкова;6
46352;Ромашковая;Ромашкова;7
46353;Ромашковая;Ромашкова;7а
46354;Ромашковая;Ромашкова;8
46355;Ромашковая;Ромашкова;9
46356;Ромашковая;Ромашкова;10
46357;Ромашковая;Ромашкова;11
46358;Ромашковая;Ромашкова;11а
